SN,IP Delay (ms)
9319,21.00801467895508
9320,20.89405059814453
9321,20.884037017822266
9322,20.81894874572754
9323,20.75815200805664
9324,20.65396308898925
9325,20.59602737426757
9326,20.5230712890625
9327,20.457983016967773
9328,20.407915115356445
9329,20.322084426879883
9330,20.26987075805664
9331,20.305156707763672
9332,20.132064819335938
9333,20.125865936279297
9334,20.050048828125
9335,19.999027252197266
9336,19.91415023803711
9337,19.85001564025879
9338,19.783973693847656
9339,19.72484588623047
9340,19.64998245239257
9341,19.58513259887696
9342,19.50693130493164
9343,19.45996284484864
9344,19.37484741210937
9345,19.30880546569824
9346,19.243955612182617
9347,19.25802230834961
9348,19.09208297729492
9349,19.09494400024414
9350,19.03510093688965
9351,19.02484893798828
9352,18.94402503967285
9353,18.867969512939453
9354,18.780946731567383
9355,18.725156784057617
9356,18.64910125732422
9357,18.589019775390625
9358,18.51892471313477
9359,18.474817276000977
9360,18.40400695800781
9361,18.393993377685547
9362,18.264055252075195
9363,18.2490348815918
9364,18.19896697998047
9365,18.16701889038086
9366,18.060922622680664
9367,18.00990104675293
9368,17.914772033691406
9369,17.85588264465332
9370,17.796993255615234
9371,17.699003219604492
9372,17.64702796936035
9373,17.622947692871094
9374,17.490863800048828
9375,17.5020694732666
9376,17.41504669189453
9377,17.359018325805664
9378,17.28987693786621
9379,17.21501350402832
9380,17.184972763061523
9381,17.193078994750977
9382,17.01498031616211
9383,16.999006271362305
9384,16.922950744628906
9385,16.85190200805664
9386,16.788959503173828
9387,16.700029373168945
9388,16.659975051879883
9389,16.56317710876465
9390,16.52693748474121
9391,16.420841217041016
9392,16.38317108154297
9393,16.366004943847656
9394,16.254901885986328
9395,16.242027282714844
9396,21.164894104003903
9397,21.08979225158692
9398,21.091938018798828
9399,20.94101905822754
9400,20.95794677734375
9401,20.853042602539062
9402,20.821094512939453
9403,20.72906494140625
9404,20.64990997314453
9405,20.61700820922852
9406,20.54595947265625
9407,20.49112319946289
9408,20.4160213470459
9409,20.34592628479004
9410,20.28894424438477
9411,20.188093185424805
9412,20.207881927490234
9413,20.085811614990234
9414,20.094871520996094
9415,20.01619338989257
9416,19.932985305786133
9417,19.871950149536133
9418,19.791841506958008
9419,19.72198486328125
9420,19.6528434753418
9421,19.566059112548828
9422,19.55795288085937
9423,19.451141357421875
9424,19.45996284484864
9425,19.381999969482425
9426,19.30999755859375
9427,19.21892166137696
9428,19.15788650512696
9429,19.10185813903809
9430,19.03605461120605
9431,18.937110900878903
9432,18.893957138061523
9433,18.83387565612793
9434,18.76497268676757
9435,18.680810928344727
9436,18.68414878845215
9437,18.557071685791016
9438,18.555164337158203
9439,18.48292350769043
9440,18.42212677001953
9441,18.35799217224121
9442,18.286943435668945
9443,18.22495460510254
9444,18.15009117126465
9445,18.1570053100586
9446,18.004894256591797
9447,18.006086349487305
9448,17.959117889404297
9449,17.8680419921875
9450,17.813920974731445
9451,17.724037170410156
9452,17.66514778137207
9453,17.59505271911621
9454,17.547130584716797
9455,17.482995986938477
9456,17.431974411010742
9457,17.419815063476562
9458,17.29297637939453
9459,17.257213592529297
9460,17.18616485595703
9461,17.13705062866211
9462,17.073869705200195
9463,16.997098922729492
9464,16.93105697631836
9465,16.85309410095215
9466,16.79086685180664
9467,16.720056533813477
9468,16.654014587402344
9469,16.633987426757812
9470,16.542911529541016
9471,18.55778694152832
9472,16.46900177001953
9473,16.387939453125
9474,16.315937042236328
9475,16.229867935180664
9476,21.151065826416016
9477,21.08001708984375
9478,21.01898193359375
9479,21.009206771850582
9480,20.879030227661133
9481,20.877838134765625
9482,20.841121673583984
9483,20.74599266052246
9484,20.661115646362305
9485,20.57099342346192
9486,20.509004592895508
9487,20.51091194152832
9488,20.374059677124023
9489,20.38121223449707
9490,20.24698257446289
9491,20.23506164550781
9492,20.16210556030273
9493,20.06697654724121
9494,20.020008087158203
9495,20.025968551635746
9496,20.48492431640625
9497,19.84715461730957
9498,19.819974899291992
9499,19.73795890808105
9500,19.662857055664062
9501,19.55604553222656
9502,19.54197883605957
9503,19.489049911499023
9504,19.41394805908203
9505,19.324064254760746
9506,19.26898956298828
9507,19.20008659362793
9508,19.1950798034668
9509,19.04606819152832
9510,19.0579891204834
9511,18.92995834350586
9512,18.92304420471192
9513,18.84293556213379
9514,18.78881454467773
9515,18.7070369720459
9516,18.66006851196289
9517,18.557071685791016
9518,18.49198341369629
9519,18.440961837768555
9520,18.376827239990234
9521,18.316030502319336
9522,18.30983161926269
9523,18.16010475158692
9524,18.15509796142578
9525,18.069982528686523
9526,18.013954162597656
9527,17.974853515625
9528,17.882108688354492
9529,17.858028411865234
9530,17.795085906982422
9531,17.71092414855957
9532,17.650842666625977
9533,17.590999603271484
9534,17.583131790161133
9535,17.500877380371094
9536,17.468929290771484
9537,17.312049865722656
9538,17.306089401245117
9539,17.21501350402832
9540,17.162799835205078
9541,17.083168029785156
9542,17.01211929321289
9543,16.933917999267578
9544,16.875028610229492
9545,16.78299903869629
9546,16.785860061645508
9547,16.716957092285156
9548,16.642093658447266
9549,16.582965850830078
9550,16.555070877075195
9551,16.471147537231445
9552,16.40605926513672
9553,16.328096389770508
9554,16.2508487701416
9555,21.22783660888672
9556,21.14105224609375
9557,21.078109741210938
9558,20.966053009033203
9559,20.96390724182129
9560,20.87712287902832
9561,20.81298828125
9562,20.74885368347168
9563,20.68114280700684
9564,20.60699462890625
9565,20.62201499938965
9566,20.48206329345703
9567,20.47085762023925
9568,20.400047302246094
9569,20.31707763671875
9570,20.25985717773437
9571,20.2028751373291
9572,20.09797096252441
9573,20.032167434692383
9574,19.98686790466309
9575,19.929170608520508
9576,19.84381675720215
9577,19.842863082885746
9578,19.71912384033203
9579,19.701004028320312
9580,19.620895385742188
9581,19.55604553222656
9582,19.49715614318848
9583,19.46306228637696
9584,19.3789005279541
9585,19.30785179138184
9586,19.23799514770508
9587,19.170045852661133
9588,19.07610893249512
9589,19.084930419921875
9590,18.89801025390625
9591,18.92399787902832
9592,18.85700225830078
9593,18.80192756652832
9594,18.743038177490234
9595,18.661022186279297
9596,18.628835678100582
9597,18.552064895629883
9598,18.467187881469727
9599,18.45717430114746
9600,18.3401107788086
9601,18.323898315429688
9602,18.24307441711425
9603,18.198013305664062
9604,18.134117126464844
9605,18.06187629699707
9606,18.013954162597656
9607,17.90595054626465
9608,17.817020416259766
9609,17.766952514648438
9610,17.70782470703125
9611,17.653942108154297
9612,17.596006393432617
9613,17.565011978149414
9614,17.42410659790039
9615,17.43292808532715
9616,17.366886138916016
9617,17.300844192504883
9618,17.230987548828125
9619,17.145156860351562
9620,17.11893081665039
9621,17.057180404663086
9622,16.98613166809082
9623,16.987085342407227
9624,16.90506935119629
9625,16.85190200805664
9626,16.76487922668457
9627,16.705036163330078
9628,16.614913940429688
9629,16.59393310546875
9630,16.53599739074707
9631,16.511917114257812
9632,16.3729190826416
9633,16.366004943847656
9634,16.313791275024414
9635,16.220808029174805
9636,21.198034286499023
9637,21.079063415527344
9638,21.090030670166016
9639,21.006107330322266
9640,20.91383934020996
9641,20.859956741333008
9642,20.81894874572754
9643,20.72906494140625
9644,20.63298225402832
9645,20.552873611450195
9646,20.553112030029297
9647,20.47896385192871
9648,20.46704292297364
9649,20.328044891357425
9650,20.313024520874023
9651,20.2329158782959
9652,20.179033279418945
9653,20.127058029174805
9654,20.045042037963867
9655,19.98591423034668
9656,19.906044006347656
9657,19.834041595458984
9658,19.76490020751953
9659,19.700050354003903
9660,19.71006393432617
9661,19.549131393432617
9662,19.531965255737305
9663,19.46091651916504
9664,19.40298080444336
9665,19.34099197387696
9666,19.264936447143555
9667,19.19412612915039
9668,19.19102668762207
9669,19.051074981689453
9670,19.068002700805664
9671,19.047975540161133
9672,18.898963928222656
9673,18.796920776367188
9674,18.73183250427246
9675,18.64886283874512
9676,18.57805252075196
9677,18.52703094482422
9678,18.45002174377441
9679,18.45312118530273
9680,18.30291748046875
9681,18.290042877197266
9682,18.223047256469727
9683,18.14794540405273
9684,18.112897872924805
9685,18.049001693725582
9686,18.02611351013184
9687,17.885923385620117
9688,17.887115478515625
9689,17.802953720092773
9690,17.753124237060547
9691,17.699003219604492
9692,17.628908157348633
9693,17.57502555847168
9694,17.51112937927246
9695,17.457008361816406
9696,17.40407943725586
9697,17.328977584838867
9698,17.26508140563965
9699,17.197847366333008
9700,17.17400550842285
9701,17.095088958740234
9702,17.026901245117188
9703,16.963958740234375
9704,16.905784606933594
9705,16.822099685668945
9706,16.743898391723633
9707,16.694068908691406
9708,16.621112823486328
9709,16.547203063964844
9710,16.544818878173828
9711,16.397953033447266
9712,16.4031982421875
9713,16.335010528564453
9714,16.288042068481445
9715,21.218061447143555
9716,21.11601829528809
9717,21.058082580566406
9718,20.977020263671875
9719,20.94101905822754
9720,20.8740234375
9721,20.80082893371582
9722,20.715951919555664
9723,20.630836486816406
9724,20.62392234802246
9725,20.514965057373047
9726,20.52021026611328
9727,20.4470157623291
9728,20.373106002807617
9729,20.335912704467773
9730,20.27106285095215
9731,20.282983779907227
9732,20.116090774536133
9733,20.152807235717773
9734,19.98186111450196
9735,19.989013671875
9736,19.92082595825196
9737,19.845962524414062
9738,19.76299285888672
9739,19.691944122314453
9740,19.61612701416016
9741,19.573211669921875
9742,19.50812339782715
9743,19.505023956298828
9744,19.35601234436035
9745,19.35410499572754
9746,19.287109375
9747,19.212007522583008
9748,19.160032272338867
9749,19.073963165283203
9750,19.03104782104492
9751,18.951892852783203
9752,18.89801025390625
9753,18.81098747253418
9754,18.735170364379883
9755,18.735885620117188
9756,18.61500740051269
9757,18.59116554260254
9758,18.52107048034668
9759,18.45097541809082
9760,18.37897300720215
9761,18.323898315429688
9762,18.251895904541016
9763,18.180131912231445
9764,18.121957778930664
9765,18.10884475708008
9766,17.95792579650879
9767,17.98701286315918
9768,17.889022827148438
9769,17.831087112426758
9770,17.75383949279785
9771,17.705917358398438
9772,17.616987228393555
9773,17.568111419677734
9774,17.503976821899414
9775,17.428159713745117
9776,17.35711097717285
9777,17.347097396850586
9778,17.20285415649414
9779,17.20285415649414
9780,17.14611053466797
9781,17.055034637451172
9782,16.981124877929688
9783,16.93415641784668
9784,16.95704460144043
9785,16.79396629333496
9786,16.7081356048584
9787,16.635894775390625
9788,16.587018966674805
9789,16.588926315307617
9790,16.448020935058594
9791,16.456127166748047
9792,16.39413833618164
9793,16.30091667175293
9794,16.24011993408203
9795,16.19100570678711
9796,21.1489200592041
9797,21.02184295654297
9798,21.01588249206543
9799,20.941972732543945
9800,20.85590362548828
9801,20.7979679107666
9802,20.735979080200195
9803,20.668983459472656
9804,20.58911323547364
9805,20.535945892333984
9806,20.51997184753418
9807,20.377159118652344
9808,20.38002014160156
9809,20.3249454498291
9810,20.251035690307617
9811,20.16901969909668
9812,20.1101303100586
9813,20.02096176147461
9814,19.97590065002441
9815,19.92392539978028
9816,19.841909408569336
9817,19.758939743041992
9818,19.681930541992188
9819,19.605159759521484
9820,19.611835479736328
9821,19.470930099487305
9822,19.488096237182617
9823,19.34599876403809
9824,19.33884620666504
9825,19.27804946899414
9826,19.208908081054688
9827,19.12784576416016
9828,19.07491683959961
9829,18.996000289916992
9830,18.9208984375
9831,18.85199546813965
9832,18.85318756103516
9833,18.73183250427246
9834,18.7070369720459
9835,18.63408088684082
9836,18.571853637695312
9837,18.505096435546875
9838,18.4478759765625
9839,18.38397979736328
9840,18.293142318725582
9841,18.24212074279785
9842,18.14603805541992
9843,18.098115921020508
9844,18.10884475708008
9845,17.952919006347656
9846,17.961978912353516
9847,17.88496971130371
9848,17.81296730041504
9849,17.735958099365234
9850,17.674922943115234
9851,17.628908157348633
9852,17.53997802734375
9853,17.486095428466797
9854,17.42410659790039
9855,17.348051071166992
9856,17.333984375
9857,17.210960388183594
9858,17.19188690185547
9859,17.123937606811523
9860,17.065048217773438
9861,17.016887664794922
9862,16.924142837524414
9863,16.865015029907227
9864,16.795873641967773
9865,16.73293113708496
9866,16.656160354614258
9867,16.59703254699707
9868,16.544103622436523
9869,16.460180282592773
9870,16.475915908813477
9871,16.35289192199707
9872,16.349077224731445
9873,16.26300811767578
9874,21.1639404296875
9875,21.16703987121582
9876,21.028995513916016
9877,21.01993560791016
9878,20.951032638549805
9879,20.87020874023437
9880,20.823001861572266
9881,20.72906494140625
9882,20.65300941467285
9883,20.59197425842285
9884,20.54095268249512
9885,20.557165145874023
9886,20.39504051208496
9887,20.39790153503418
9888,20.30801773071289
9889,20.244121551513672
9890,20.191192626953125
9891,20.11895179748535
9892,20.022869110107425
9893,19.999027252197266
9894,19.9270248413086
9895,19.86098289489746
9896,19.766807556152344
9897,19.748926162719727
9898,19.6990966796875
9899,19.68097686767578
9900,19.517183303833008
9901,19.516944885253903
9902,19.453048706054688
9903,19.36006546020508
9904,19.2868709564209
9905,19.23203468322754
9906,19.147872924804688
9907,19.07205581665039
9908,19.004106521606445
9909,18.993139266967773
9910,18.94402503967285
9911,18.84603500366211
9912,18.79286766052246
9913,18.73397827148437
9914,18.65410804748535
9915,18.59712600708008
9916,18.53609085083008
9917,18.52083206176757
9918,18.37897300720215
9919,18.38397979736328
9920,18.332958221435547
9921,18.25118064880371
9922,18.180131912231445
9923,18.10288429260254
9924,18.100976943969727
9925,17.997026443481445
9926,17.951011657714844
9927,17.900943756103516
9928,17.82083511352539
9929,17.771005630493164
9930,17.705202102661133
9931,17.627954483032227
9932,17.559051513671875
9933,17.518997192382812
9934,17.48490333557129
9935,17.37809181213379
9936,17.343997955322266
9937,17.294883728027344
9938,17.20881462097168
9939,17.08197593688965
9940,17.071008682250977
9941,17.00592041015625
9942,16.932964324951172
9943,16.849040985107422
9944,16.79682731628418
9945,16.720056533813477
9946,16.69001579284668
9947,16.576051712036133
9948,16.560077667236328
9949,16.496896743774414
9950,16.45803451538086
9951,16.362905502319336
9952,16.288042068481445
9953,16.206979751586914
9954,21.183013916015625
9955,21.05903625488281
9956,21.05307579040528
9957,20.956993103027344
9958,20.90001106262207
9959,20.83897590637207
9960,20.764827728271484
9961,20.704030990600582
9962,20.637989044189453
9963,20.55597305297852
9964,20.48301696777344
9965,20.41101455688477
9966,20.41482925415039
9967,20.2789306640625
9968,20.26987075805664
9969,20.19906044006348
9970,20.106077194213867
9971,20.05791664123535
9972,20.008087158203125
9973,19.97590065002441
9974,19.68312263488769
9975,19.63210105895996
9976,19.537925720214844
9977,19.507884979248047
9978,19.427061080932617
9979,19.366025924682617
9980,19.301891326904297
9981,19.214868545532227
9982,19.15287971496582
9983,19.073963165283203
9984,19.09995079040528
9985,18.93305778503418
9986,18.9208984375
9987,18.867969512939453
9988,18.81098747253418
9989,18.73397827148437
9990,18.66698265075684
9991,18.598079681396484
9992,18.52083206176757
9993,18.46194267272949
9994,18.445968627929688
9995,18.30410957336425
9996,18.305063247680664
9997,18.2340145111084
9998,18.18084716796875
9999,18.100976943969727
10000,18.02706718444824
10001,17.95506477355957
10002,17.92311668395996
10003,17.854928970336914
10004,17.789840698242188
10005,17.724990844726562
10006,17.633914947509766
10007,17.585039138793945
10008,17.573118209838867
10009,17.435073852539062
10010,17.461061477661133
10011,17.299890518188477
10012,17.299175262451172
10013,17.230987548828125
10014,17.169952392578125
10015,17.11893081665039
10016,17.0290470123291
10017,16.96491241455078
10018,16.88408851623535
10019,16.804933547973633
10020,16.81208610534668
10021,16.675949096679688
10022,16.669034957885742
10023,16.602039337158203
10024,16.543865203857422
10025,16.460180282592773
10026,16.391992568969727
10027,16.33906364440918
10028,16.277074813842773
10029,21.23403549194336
10030,21.17013931274414
10031,21.098852157592773
10032,21.03400230407715
10033,20.96390724182129
10034,20.905017852783203
10035,20.83706855773925
10036,20.756006240844727
10037,20.67899703979492
10038,20.613908767700195
10039,20.627975463867188
10040,20.46489715576172
10041,20.4617977142334
10042,20.4010009765625
10043,20.32184600830078
10044,20.245790481567383
10045,20.190000534057617
10046,20.153045654296875
10047,20.056962966918945
10048,19.97995376586914
10049,19.91605758666992
10050,19.84214782714844
10051,19.83499526977539
10052,19.71912384033203
10053,19.706010818481445
10054,19.644975662231445
10055,19.54483985900879
10056,19.47498321533203
10057,19.42110061645508
10058,19.34814453125
10059,19.320964813232425
10060,19.208908081054688
10061,19.186973571777344
10062,19.11592483520508
10063,19.04606819152832
10064,18.97001266479492
10065,18.91493797302246
10066,18.85294914245605
10067,18.78809928894043
10068,18.7380313873291
10069,18.690824508666992
10070,18.61095428466797
10071,18.51415634155273
10072,18.46194267272949
10073,18.35298538208008
10074,18.313884735107425
10075,18.320083618164062
10076,18.20707321166992
10077,18.13483238220215
10078,18.103837966918945
10079,18.01586151123047
10080,17.947912216186523
10081,17.904996871948242
10082,17.827987670898438
10083,17.843961715698242
10084,17.6849365234375
10085,17.681121826171875
10086,17.625093460083008
10087,17.53520965576172
10088,17.464876174926758
10089,17.388105392456055
10090,17.320871353149414
10091,17.25292205810547
10092,17.187833786010742
10093,17.123937606811523
10094,17.0590877532959
10095,17.040014266967773
10096,16.948938369750977
10097,16.911983489990234
10098,16.77703857421875
10099,16.726970672607422
10100,16.644954681396484
10101,16.642093658447266
10102,16.522884368896484
10103,16.530990600585938
10104,16.464948654174805
10105,16.38317108154297
10106,16.309022903442383
10107,16.228914260864258
10108,21.218061447143555
10109,21.14295959472656
10110,21.08097076416016
10111,20.99895477294922
10112,20.940065383911133
10113,20.88308334350586
10114,20.80512046813965
10115,20.72715759277344
10116,20.732879638671875
10117,20.581960678100582
10118,20.579099655151367
10119,20.51091194152832
10120,20.43318748474121
10121,20.35784721374512
10122,20.32089233398437
10123,20.23601531982422
10124,20.172119140625
10125,20.122051239013672
10126,20.05195617675781
10127,19.96612548828125
10128,19.92082595825196
10129,19.843101501464844
10130,19.83904838562012
10131,19.697904586791992
10132,19.693851470947266
10133,19.61207389831543
10134,19.541025161743164
10135,19.49501037597656
10136,19.42896842956543
10137,19.35005187988281
10138,19.264936447143555
10139,19.196033477783203
10140,19.192934036254883
10141,19.057035446166992
10142,19.049882888793945
10143,19.010066986083984
10144,18.930912017822266
10145,18.85700225830078
10146,18.799781799316406
10147,18.75591278076172
10148,18.658876419067383
10149,18.58305931091309
10150,18.496036529541016
10151,18.43404769897461
10152,18.440961837768555
10153,18.30911636352539
10154,18.294811248779297
10155,18.24498176574707
10156,18.165111541748047
10157,18.077850341796875
10158,18.04494857788086
10159,17.963886260986328
10160,17.904996871948242
10161,17.876148223876953
10162,17.74883270263672
10163,17.747879028320312
10164,17.68183708190918
10165,17.614126205444336
10166,17.538070678710938
10167,17.518997192382812
10168,17.37499237060547
10169,17.340898513793945
10170,17.25602149963379
10171,17.261028289794922
10172,17.114877700805664
10173,17.126083374023438
10174,16.9980525970459
10175,16.99090003967285
10176,16.9219970703125
10177,16.83497428894043
10178,16.766071319580078
10179,16.70694351196289
10180,16.642093658447266
10181,16.576051712036133
10182,16.501903533935547
10183,16.453027725219727
10184,16.38507843017578
10185,16.417980194091797
10186,16.273975372314453
10187,16.24584197998047
10188,21.16703987121582
10189,21.08979225158692
10190,21.02804183959961
10191,21.00086212158203
10192,20.911216735839844
10193,20.850181579589844
10194,20.758867263793945
10195,20.68400382995605
10196,20.615816116333008
10197,20.63584327697754
10198,20.48778533935547
10199,20.4770565032959
10200,20.388126373291016
10201,20.366907119750977
10202,20.28393745422364
10203,20.215988159179688
10204,20.14303207397461
10205,20.071983337402344
10206,20.071983337402344
10207,19.932031631469727
10208,19.92583274841309
10209,19.849061965942383
10210,19.767045974731445
10211,19.703149795532227
10212,19.63496208190918
10213,19.59395408630371
10214,19.498825073242188
10215,19.443988800048828
10216,19.395112991333008
10217,19.330978393554688
10218,19.31190490722656
10219,19.181013107299805
10220,19.171953201293945
10221,19.10686492919922
10222,19.012928009033203
10223,18.976926803588867
10224,18.9058780670166
10225,18.815040588378903
10226,18.756866455078125
10227,18.698930740356445
10228,18.627166748046875
10229,18.56708526611328
10230,18.55111122131348
10231,18.412113189697266
10232,18.41115951538086
10233,18.342018127441406
10234,18.275022506713867
10235,18.193960189819336
10236,18.12386512756348
10237,18.08810234069824
10238,18.037080764770508
10239,17.940044403076172
10240,17.877817153930664
10241,17.79794692993164
10242,17.805099487304688
10243,17.64702796936035
10244,17.663002014160156
10245,17.616987228393555
10246,17.528057098388672
10247,17.473936080932617
10248,17.377138137817383
10249,17.306089401245117
10250,17.322063446044922
10251,17.180919647216797
10252,17.202138900756836
10253,17.116069793701172
10254,17.017126083374023
10255,16.949892044067383
10256,16.915082931518555
10257,16.841888427734375
10258,16.7849063873291
10259,16.69597625732422
10260,16.622066497802734
10261,16.564130783081055
10262,16.498088836669922
10263,16.42298698425293
10264,16.422033309936523
10265,16.2811279296875
10266,16.312122344970703
10267,21.20494842529297
10268,21.129131317138672
10269,21.08597755432129
10270,21.06785774230957
10271,21.038055419921875
